Month,DayOfWeek,IsWeekend,PaymentMethod,PurchaseAmount,Item,Rating
1,2,0,Cash,790.0549435780671,Handbag,5
12,1,0,Credit Card,855.2162905567204,Jeans,3
11,6,1,Cash,418.8052140702946,Jeans,4
2,0,0,Credit Card,798.1628141366925,Jacket,4
9,6,1,Cash,993.4192953156414,Scarf,4
2,3,0,Cash,719.444271103707,Jeans,1
3,3,0,Cash,731.3130412853927,T-shirt,2
7,3,0,Cash,910.4411365343326,Scarf,3
3,1,0,Cash,344.7626871327408,Sweater,6
9,2,0,Cash,21.093339126896545,T-shirt,6
6,1,0,Credit Card,987.1074989589422,Sneakers,6
3,6,1,Credit Card,495.5633968943136,Belt,5
9,4,0,Credit Card,787.8208172307036,Sweater,4
1,6,1,Cash,814.3662262332026,Dress,5
10,2,0,Cash,403.5415103092287,Sneakers,4
3,6,1,Credit Card,545.8603162550951,Jeans,5
1,6,1,Cash,544.516370802051,Jacket,5
2,0,0,Cash,228.01384925080794,Skirt,4
12,5,1,Credit Card,126.46254455535053,Scarf,1
8,3,0,Credit Card,548.1365818931991,Sneakers,3
7,2,0,Credit Card,128.94179458294778,Jacket,5
2,2,0,Credit Card,352.62783662091806,Belt,5
2,3,0,Credit Card,194.2224983245291,T-shirt,4
9,6,1,Credit Card,709.8469471999503,Handbag,3
6,0,0,Credit Card,873.2887649649878,Scarf,5
5,1,0,Cash,582.1354637536583,Sneakers,2
10,1,0,Cash,416.05424909988153,Scarf,4
6,6,1,Cash,996.6762144130978,Sweater,2
9,6,1,Cash,30.99704389407383,Belt,6
11,5,1,Credit Card,311.2976733618835,Handbag,3
7,2,0,Cash,285.88642112053043,Scarf,2
10,3,0,Cash,362.6415620773405,Dress,4
10,6,1,Cash,238.28978374691764,Scarf,3
9,6,1,Cash,271.62020707714134,Jeans,3
4,4,0,Credit Card,265.100338818154,Scarf,6
2,0,0,Cash,510.68661024490626,Scarf,5
12,1,0,Credit Card,397.1447242640868,Dress,3
8,0,0,Credit Card,642.8873009650592,Scarf,1
4,0,0,Cash,519.2571482690086,Sweater,6
9,5,1,Credit Card,191.5876338460332,Sweater,1
4,0,0,Cash,811.9445291451627,Skirt,6
8,3,0,Credit Card,477.47324635715154,Sweater,3
9,5,1,Credit Card,161.69920272692295,Skirt,1
9,6,1,Credit Card,175.2110444993756,Dress,2
10,3,0,Cash,798.9987263741663,Handbag,4
4,5,1,Cash,705.9632523808694,Sweater,1
1,3,0,Cash,511.4626730143634,Dress,6
3,5,1,Cash,313.02069465480906,Jacket,6
9,5,1,Credit Card,465.91681642910527,Scarf,2
4,2,0,Cash,640.118701766663,T-shirt,2
5,3,0,Credit Card,880.4894942552194,Scarf,2
7,2,0,Credit Card,560.3091890019414,Dress,2
5,6,1,Credit Card,283.96794182601263,Skirt,5
4,5,1,Credit Card,52.312515546543814,Belt,3
2,1,0,Credit Card,183.7005053575732,Dress,3
2,5,1,Credit Card,653.6758444558382,T-shirt,4
4,1,0,Credit Card,168.83259715591606,Sneakers,4
10,1,0,Credit Card,486.72415761201637,Dress,2
10,1,0,Credit Card,701.9654653216215,Scarf,2
9,1,0,Credit Card,315.1426523890797,Dress,2
8,3,0,Credit Card,672.4148309092133,Scarf,3
3,4,0,Cash,585.2613410313405,Handbag,2
9,3,0,Credit Card,444.5497158591115,Handbag,3
5,6,1,Cash,898.2730240954184,Dress,2
11,4,0,Cash,695.1383015231693,Belt,5
3,3,0,Credit Card,366.9910628210494,Jacket,6
5,6,1,Credit Card,806.2218881902862,Scarf,1
10,1,0,Credit Card,740.721192027975,Jeans,2
4,0,0,Credit Card,793.7671258530827,Belt,5
8,5,1,Cash,644.5464232105845,Scarf,3
12,4,0,Cash,385.57690968110364,Skirt,6
5,0,0,Credit Card,355.0927304482264,T-shirt,5
10,1,0,Cash,657.6098471516717,Dress,4
12,4,0,Credit Card,139.59100788723214,Skirt,3
8,0,0,Credit Card,821.71520699359,Skirt,1
9,3,0,Credit Card,376.63203015809233,Dress,3
4,6,1,Cash,634.0682694718935,Jeans,2
7,1,0,Cash,504.0732757840839,Sneakers,2
2,3,0,Cash,524.1332271044073,Jacket,1
6,3,0,Credit Card,740.6260847393336,T-shirt,2
8,1,0,Cash,630.4033531347042,Sneakers,3
12,4,0,Credit Card,257.8058984622563,Belt,4
7,5,1,Credit Card,83.48367210950042,Scarf,4
7,2,0,Cash,841.8317266916381,Jeans,3
8,2,0,Credit Card,886.045134004339,Sneakers,2
7,5,1,Credit Card,172.8515675881455,Jeans,5
5,1,0,Credit Card,316.38229625033716,Sweater,6
7,2,0,Credit Card,289.518958112415,Jacket,6
10,5,1,Cash,938.0740751327533,Skirt,4
3,0,0,Credit Card,212.7296081113815,Sweater,3
5,5,1,Credit Card,174.87383977883368,Skirt,4
7,4,0,Credit Card,190.02016425071702,Dress,2
9,6,1,Cash,732.5704843328292,Skirt,4
2,5,1,Credit Card,889.1396458040105,Dress,4
4,3,0,Credit Card,399.4337365269354,Dress,1
12,3,0,Cash,144.7191053226932,Handbag,3
7,6,1,Credit Card,589.8647774342566,Scarf,2
1,1,0,Cash,217.83560874568636,Sneakers,4
2,3,0,Credit Card,73.50993289158247,T-shirt,3
9,0,0,Cash,887.3690645986513,Skirt,3
10,5,1,Credit Card,872.1328635703393,Jeans,2
7,6,1,Cash,976.1510586566809,Belt,3
12,0,0,Cash,479.2647073570716,Skirt,4
10,1,0,Credit Card,301.0611862283179,Jacket,2
7,3,0,Credit Card,772.0859081146984,Sneakers,2
6,6,1,Cash,188.68998276307363,Sneakers,1
3,2,0,Credit Card,250.85915604811782,T-shirt,4
10,5,1,Credit Card,263.1257999453069,Belt,2
3,2,0,Cash,952.1032158130582,Dress,1
2,4,0,Cash,732.5246896427632,Belt,2
11,1,0,Credit Card,142.3578446563319,Jeans,6
6,4,0,Credit Card,101.9174193426677,Jeans,5
4,2,0,Credit Card,844.3867050486666,T-shirt,6
5,2,0,Credit Card,804.2515798143139,Jeans,1
3,2,0,Cash,674.2846322282716,Dress,1
6,4,0,Cash,204.13964587264996,Dress,2
11,6,1,Cash,485.4807035003785,Dress,4
12,1,0,Cash,606.6986860027012,Dress,4
3,5,1,Credit Card,932.816151571948,Jeans,5
8,6,1,Cash,177.72950279543647,Handbag,2
9,5,1,Cash,520.2923390746525,Handbag,3
4,0,0,Credit Card,166.17412248952888,Skirt,4
9,0,0,Credit Card,449.4108471684107,Dress,2
12,2,0,Cash,208.13362488461365,Sneakers,4
7,1,0,Credit Card,837.8243462320592,Scarf,1
3,1,0,Cash,262.1889148611378,Belt,5
7,3,0,Credit Card,422.933669081584,T-shirt,2
1,3,0,Credit Card,413.7097759672139,Sweater,5
3,6,1,Cash,867.6320104215409,Sweater,1
6,4,0,Credit Card,760.2194900849377,Scarf,2
4,3,0,Cash,66.99973412493318,Sweater,5
7,6,1,Cash,76.41658259648268,Scarf,6
3,5,1,Cash,555.685272679397,Sneakers,6
1,5,1,Credit Card,433.4418370842155,Dress,4
9,6,1,Cash,282.82837833147363,Sweater,3
6,4,0,Cash,794.6947288253313,Jeans,3
8,0,0,Cash,137.34882018000943,Jeans,5
3,2,0,Cash,974.3163437414503,Sweater,1
8,1,0,Cash,33.86148168463936,Handbag,5
2,0,0,Cash,127.04841736473517,Dress,3
12,6,1,Credit Card,318.2034877330935,Scarf,4
4,5,1,Cash,514.0576043029481,Dress,1
3,0,0,Credit Card,223.97479689453064,Sneakers,3
10,4,0,Credit Card,738.8529973654861,Jeans,4
1,2,0,Cash,363.9664843917299,T-shirt,5
7,5,1,Credit Card,48.1529500629682,Handbag,3
11,4,0,Credit Card,878.9447477662378,Sneakers,4
10,6,1,Cash,944.4270163552023,Skirt,4
2,0,0,Credit Card,622.3779862126738,T-shirt,4
4,1,0,Cash,808.4710246847011,Sneakers,1
9,3,0,Credit Card,129.9004233063688,Sweater,1
6,4,0,Cash,276.132078968798,Dress,2
8,5,1,Credit Card,331.97937080140196,Skirt,2
2,0,0,Cash,961.1456352790112,Jacket,5
7,3,0,Cash,517.1004135082939,Dress,3
6,3,0,Credit Card,17.339423225820397,Dress,4
9,0,0,Cash,386.3839646413945,Jacket,3
7,2,0,Cash,17.673094856920677,Handbag,5
1,0,0,Credit Card,245.42768306772138,Sneakers,2
8,5,1,Cash,460.15306646976563,Sweater,3
11,6,1,Cash,330.15912486662825,Belt,4
10,1,0,Credit Card,42.406870162318995,Jeans,4
3,5,1,Credit Card,125.17236518469163,Scarf,3
2,6,1,Credit Card,555.3776956105056,Sweater,5
12,3,0,Credit Card,698.6488553406405,Skirt,4
3,1,0,Credit Card,410.5035221105736,T-shirt,5
11,4,0,Credit Card,734.1669289606579,T-shirt,4
6,3,0,Cash,171.69955962999228,Dress,2
3,2,0,Credit Card,130.83736832960923,T-shirt,3
10,0,0,Credit Card,841.059178783843,T-shirt,2
5,4,0,Credit Card,345.82121500727766,Sneakers,2
6,5,1,Cash,437.92544272498003,T-shirt,2
8,1,0,Cash,948.1057862941235,Sneakers,3
7,4,0,Cash,429.8712046577382,T-shirt,4
11,2,0,Credit Card,13.455204793385192,Skirt,5
8,0,0,Cash,938.5922201543374,Jacket,2
3,4,0,Cash,23.977447150969702,T-shirt,4
4,5,1,Cash,665.6634208919061,Dress,1
6,1,0,Cash,329.6620004371785,Skirt,2
11,4,0,Credit Card,475.68684899460294,Belt,4
7,0,0,Credit Card,551.8123160192222,Jacket,6
9,5,1,Credit Card,414.3754567225987,T-shirt,2
1,4,0,Credit Card,776.6250993103465,Skirt,5
8,1,0,Credit Card,931.3993455678014,Skirt,2
8,0,0,Credit Card,95.54793159767958,Sneakers,4
6,2,0,Cash,802.2503524226233,Dress,2
4,2,0,Credit Card,137.38442949163868,Skirt,4
3,3,0,Credit Card,89.47441141711168,Dress,4
11,4,0,Credit Card,956.2731381949075,Belt,4
3,1,0,Credit Card,494.40480367636127,Sweater,5
6,4,0,Credit Card,161.07725809919572,Jeans,1
8,0,0,Cash,574.2575420849188,Sneakers,2
7,3,0,Cash,270.60476738185747,T-shirt,2
11,1,0,Cash,469.66592663991423,Dress,4
1,4,0,Cash,628.4129979411113,Belt,1
11,1,0,Cash,870.5771305812948,Handbag,4
6,0,0,Credit Card,13.050584286615228,Jacket,2
7,3,0,Cash,221.99925430678925,T-shirt,2
12,1,0,Cash,105.30783748959178,Skirt,2
7,0,0,Credit Card,106.12672454347188,Jeans,4
9,2,0,Cash,946.3196390085058,Jacket,4
11,1,0,Cash,936.7221051699019,Jacket,4
11,3,0,Credit Card,751.8149989042208,Jacket,4
10,6,1,Credit Card,646.6324119769064,Skirt,3
5,5,1,Credit Card,849.490741894126,Jeans,6
1,5,1,Cash,67.8246507096619,Scarf,3
2,1,0,Cash,128.29093517021613,Belt,3
4,1,0,Cash,323.94179406337065,Handbag,1
5,0,0,Credit Card,834.1674560975483,Scarf,5
9,4,0,Cash,477.51021733884505,Dress,5
11,5,1,Cash,508.53901580324214,Handbag,4
1,4,0,Cash,236.9727753572695,Scarf,5
3,5,1,Cash,651.9036063617908,Sneakers,6
5,1,0,Credit Card,888.9637325216415,Dress,6
3,3,0,Credit Card,336.2190776598828,Dress,6
4,3,0,Credit Card,622.9940803721853,Dress,1
3,6,1,Credit Card,338.6294744707038,Sweater,5
4,5,1,Cash,794.7919207159867,Jeans,1
1,5,1,Credit Card,480.210139622394,Skirt,4
12,0,0,Cash,346.0743319975076,Sweater,4
8,1,0,Credit Card,425.848365669179,Scarf,2
4,1,0,Credit Card,100.31524618226597,Handbag,3
7,6,1,Cash,867.4559817892161,Sneakers,3
2,4,0,Cash,958.4883647847238,Dress,2
2,0,0,Credit Card,482.6400379380624,Handbag,4
6,2,0,Cash,229.123835997358,Sneakers,1
2,3,0,Credit Card,668.0096370980493,Sneakers,5
6,3,0,Cash,457.8576647457313,Dress,3
11,1,0,Credit Card,259.7770800300355,Jacket,2
2,6,1,Credit Card,48.048812055247545,Skirt,2
4,0,0,Credit Card,890.807407270627,Scarf,5
7,2,0,Credit Card,798.7670085245971,Sweater,2
8,3,0,Cash,830.7159970629856,Scarf,4
3,0,0,Cash,445.441333622075,Sneakers,5
9,2,0,Credit Card,755.7228380338933,Jeans,3
2,5,1,Credit Card,585.4130112411957,Jacket,4
8,1,0,Credit Card,381.0275434493581,Jeans,2
8,4,0,Cash,844.3146672409582,Skirt,4
4,3,0,Credit Card,998.7699725639741,Sneakers,1
1,3,0,Cash,900.2894842016162,Sneakers,6
1,2,0,Cash,778.4300519694426,Jeans,5
2,4,0,Credit Card,750.0328924704531,T-shirt,6
12,5,1,Cash,653.7463545866863,Sneakers,4
9,0,0,Credit Card,855.0813218711813,Sweater,2
2,1,0,Credit Card,498.15043534641933,Sweater,4
2,0,0,Cash,189.91221509601306,Sweater,4
6,2,0,Cash,770.3692270265144,Dress,2
7,3,0,Credit Card,920.3113104341264,Jacket,2
7,5,1,Cash,347.93876901119455,Belt,2
9,3,0,Cash,785.1534649775642,Belt,4
6,0,0,Cash,280.98547605158996,Handbag,5
8,5,1,Credit Card,943.1742706250952,Sneakers,2
11,6,1,Credit Card,686.6263820936488,Skirt,3
6,1,0,Cash,573.5832273105732,Jeans,2
2,2,0,Credit Card,782.0714563245392,Jeans,5
1,1,0,Credit Card,815.0988588519663,Dress,4
5,2,0,Cash,893.4461992430936,Jacket,2
9,1,0,Cash,902.1083375189562,T-shirt,3
8,6,1,Cash,62.16391729801107,Handbag,1
4,0,0,Credit Card,131.67853193266748,Skirt,3
5,4,0,Credit Card,827.8002694053362,Sweater,2
5,5,1,Cash,946.5911368463765,Handbag,2
6,2,0,Credit Card,314.5951296427011,Belt,1
3,0,0,Credit Card,18.515800248388192,Jeans,1
5,3,0,Credit Card,329.47813714484596,Skirt,2
2,3,0,Cash,389.0354946128459,Scarf,1
10,1,0,Credit Card,763.4230310761683,Sneakers,2
1,3,0,Credit Card,57.10881898146075,Sweater,3
11,4,0,Cash,220.51383373173365,T-shirt,4
1,2,0,Credit Card,895.0289003326932,Sneakers,4
10,1,0,Credit Card,163.2722053569197,Scarf,2
7,2,0,Cash,761.6551754486593,Skirt,3
2,2,0,Credit Card,367.6973114232851,Jeans,5
4,6,1,Cash,666.0336127721723,Skirt,2
5,0,0,Credit Card,83.108038269962,Jacket,3
7,3,0,Credit Card,293.69236563518297,Handbag,1
2,5,1,Cash,430.5418401217528,Handbag,5
6,2,0,Cash,858.640499817011,Handbag,2
1,4,0,Cash,567.8608990696565,Sweater,1
7,6,1,Credit Card,54.773040146912294,Skirt,5
9,4,0,Credit Card,803.8479075928649,Dress,4
5,5,1,Cash,63.97627406196774,Jeans,4
5,3,0,Cash,935.0228983519817,Scarf,2
4,3,0,Cash,219.60027157998567,Dress,1
3,1,0,Credit Card,493.0468832104842,Sweater,5
9,1,0,Credit Card,81.55815907864599,Belt,5
5,1,0,Cash,566.0952624347889,Skirt,2
8,3,0,Credit Card,502.25641372119685,Dress,3
9,2,0,Credit Card,416.1460495325295,Handbag,3
5,0,0,Credit Card,45.21718786369936,T-shirt,2
10,5,1,Cash,880.1470148649879,Belt,4
9,6,1,Credit Card,804.6102328247339,Handbag,3
2,5,1,Cash,636.6997201257009,Skirt,5
9,5,1,Cash,576.5076828075911,Dress,3
11,1,0,Cash,697.9969670561329,Jeans,4
4,0,0,Cash,152.55011575522354,Scarf,5
6,4,0,Cash,933.3178038533192,Jeans,3
6,3,0,Cash,291.8265585895945,Sweater,2
6,4,0,Credit Card,659.9253697185723,Handbag,2
2,1,0,Cash,610.6881243304856,Belt,5
7,2,0,Credit Card,640.2478399184525,Jeans,2
6,6,1,Credit Card,880.1626018512911,Scarf,1
11,6,1,Credit Card,302.9520945841136,Dress,3
1,1,0,Credit Card,751.4587063701307,Skirt,4
2,0,0,Cash,602.4071532997775,Jeans,5
7,6,1,Credit Card,85.29972764509375,Skirt,5
1,1,0,Cash,420.0131340731554,Belt,5
1,5,1,Cash,839.572057533087,Belt,5
1,2,0,Credit Card,322.19391504128004,Sweater,4
8,2,0,Cash,487.4412444797472,Sweater,3
4,3,0,Credit Card,493.7521824721233,Jeans,1
4,3,0,Cash,621.829768137804,Jacket,2
2,5,1,Cash,885.1776811922815,Scarf,5
11,2,0,Cash,181.80380679730487,Handbag,3
11,5,1,Credit Card,509.57071381372435,Sneakers,3
11,2,0,Credit Card,430.024586694736,Scarf,3
1,0,0,Cash,302.96088919959044,Skirt,4
12,1,0,Cash,920.4120951842345,Sweater,4
10,3,0,Credit Card,18.089381483636824,Handbag,6
9,0,0,Cash,130.88374470407334,Jeans,6
7,6,1,Credit Card,736.0110054169485,Scarf,2
4,1,0,Credit Card,270.80718864004433,Skirt,4
12,3,0,Credit Card,725.9474684813209,Skirt,4
6,6,1,Credit Card,833.9310746084071,T-shirt,1
2,5,1,Cash,262.0698566661849,Dress,4
7,6,1,Credit Card,200.02484498439395,Belt,6
2,0,0,Credit Card,153.8476263543462,Sneakers,3
10,4,0,Credit Card,208.08772477362177,Scarf,3
8,6,1,Credit Card,274.51353522601966,T-shirt,1
8,4,0,Cash,870.0623183751037,Handbag,4
1,3,0,Credit Card,772.3043691199082,Handbag,5
8,0,0,Cash,11.825873749059191,Scarf,4
2,6,1,Credit Card,875.3779506771168,Sneakers,5
6,1,0,Credit Card,88.0241767049579,Sweater,4
1,6,1,Cash,658.712961371404,Scarf,5
5,1,0,Credit Card,159.9600205346581,Jacket,4
11,0,0,Cash,71.65305240584665,Sweater,1
7,4,0,Credit Card,762.172990545966,Dress,3
10,0,0,Cash,472.53108271728456,Jacket,3
1,4,0,Cash,603.0718881780475,Scarf,1
2,4,0,Cash,431.0994886094843,Skirt,2
7,5,1,Cash,76.50014388276371,Sneakers,5
6,5,1,Cash,742.2219846241048,Jacket,2
3,1,0,Credit Card,822.1476099571383,Skirt,5
10,3,0,Cash,51.00633765781324,Skirt,2
2,2,0,Cash,381.9600250141,T-shirt,6
10,0,0,Credit Card,561.7433716994584,Skirt,2
4,4,0,Cash,609.1315885392481,Jeans,3
3,0,0,Credit Card,582.3714117298858,Jeans,4
7,3,0,Credit Card,696.0112473631082,Belt,2
8,3,0,Cash,967.1480403953277,Dress,4
2,2,0,Cash,396.68065591742396,Handbag,6
10,6,1,Cash,561.0573312860334,Handbag,4
7,2,0,Cash,702.0878431693591,Sneakers,3
8,4,0,Cash,596.4995838570269,Jeans,4
6,5,1,Cash,392.88351970908985,Skirt,2
6,6,1,Credit Card,627.8384950703281,Sneakers,1
10,2,0,Credit Card,653.6104151357597,Jeans,3
1,5,1,Credit Card,589.1187905730734,Jacket,4
4,6,1,Credit Card,213.0595541448471,Scarf,5
1,5,1,Cash,510.92154457090766,Belt,5
4,4,0,Cash,885.5132416630935,Handbag,3
2,1,0,Credit Card,869.9158592519211,Sneakers,4
11,5,1,Cash,753.280045746051,Scarf,4
5,4,0,Cash,700.2235592928528,Sneakers,3
10,2,0,Credit Card,161.74634638284638,Belt,2
9,0,0,Credit Card,464.87001785940475,Sweater,2
11,2,0,Credit Card,119.84179665001918,Handbag,1
12,3,0,Credit Card,819.1116051396594,Skirt,4
10,2,0,Cash,298.1327743753536,Sneakers,3
3,1,0,Credit Card,769.1972056066029,Jacket,5
8,4,0,Cash,816.4331025938137,Handbag,4
3,5,1,Credit Card,893.5711364374254,Skirt,5
6,3,0,Credit Card,756.2917777028857,Handbag,2
4,4,0,Credit Card,569.0817105023075,Dress,2
8,4,0,Cash,602.2030655794292,Jacket,4
11,5,1,Cash,327.376454054393,Sweater,4
6,6,1,Cash,185.22622947654085,Handbag,1
8,2,0,Cash,139.32984277554232,Jacket,1
1,0,0,Credit Card,190.20328590560374,Scarf,2
6,6,1,Credit Card,934.6123685288189,Handbag,1
1,3,0,Credit Card,172.78892165867694,Handbag,4
1,5,1,Credit Card,726.5000704792643,Belt,4
8,1,0,Cash,192.78225788157744,Sneakers,2
7,1,0,Credit Card,975.5368725136159,Scarf,1
3,0,0,Credit Card,372.9186901209405,Sneakers,4
6,0,0,Credit Card,418.0150647387792,Jeans,5
9,2,0,Cash,410.4664629943323,Belt,4
7,1,0,Cash,818.2945922196064,Handbag,2
12,3,0,Cash,226.10761949468844,Jacket,4
3,5,1,Credit Card,832.714488546573,Sneakers,5
6,0,0,Cash,660.4882658976603,Jeans,1
11,0,0,Cash,228.0773661189557,Sweater,2
4,0,0,Credit Card,74.75347038250158,T-shirt,3
3,5,1,Cash,777.2426160245691,T-shirt,6
9,3,0,Credit Card,226.7734153580249,Jeans,2
10,1,0,Credit Card,890.1761614256017,Handbag,2
2,6,1,Cash,138.48742459109172,Skirt,4
1,3,0,Credit Card,620.2009191594273,Jacket,5
2,5,1,Credit Card,695.2467097842961,Skirt,4
7,3,0,Credit Card,661.1253904116469,Jeans,2
10,2,0,Credit Card,322.8695163512919,Skirt,3
1,6,1,Cash,876.7682879882635,Sweater,5
6,5,1,Credit Card,772.1072635812598,Jeans,6
7,6,1,Cash,515.104278205068,Sneakers,3
9,6,1,Credit Card,607.2600976590643,Sweater,3
8,0,0,Credit Card,570.7075146778999,Skirt,1
6,1,0,Credit Card,947.231591571971,Jeans,6
3,6,1,Credit Card,897.4491044114964,Dress,5
8,2,0,Credit Card,243.14231230450935,Belt,1
7,2,0,Credit Card,270.13217993789465,Belt,6
3,5,1,Credit Card,981.6236914111081,Handbag,5
9,4,0,Cash,244.19509493334002,Dress,4
12,0,0,Cash,953.9445312377693,Jeans,4
2,1,0,Cash,653.2561680457777,Sneakers,5
3,1,0,Credit Card,59.608344650656896,Sneakers,3
2,1,0,Cash,342.3699274662253,Sweater,5
1,5,1,Credit Card,481.3925311937627,Sneakers,4
4,0,0,Cash,834.7619625359472,Skirt,6
5,6,1,Cash,335.2995591425981,Handbag,2
6,6,1,Credit Card,317.47252900330096,Scarf,1
5,5,1,Credit Card,921.0606264383774,Sweater,6
1,1,0,Credit Card,88.24400194716175,Handbag,2
3,6,1,Credit Card,556.0060025678454,Jacket,5
1,3,0,Credit Card,509.19687714962225,Scarf,5
11,3,0,Cash,66.76141262028528,T-shirt,3
5,0,0,Credit Card,96.88162831411752,Sweater,3
5,1,0,Credit Card,388.14775864822457,Handbag,6
12,5,1,Credit Card,142.81960715133317,Scarf,1
11,4,0,Cash,483.2911854033773,Jeans,5
6,4,0,Credit Card,612.7999965531076,Scarf,2
8,4,0,Cash,694.482717657947,Handbag,4
10,3,0,Cash,551.0053652615569,T-shirt,4
12,5,1,Cash,385.8634157343793,Scarf,4
1,4,0,Cash,138.46104033858919,Handbag,4
4,1,0,Credit Card,255.01056065900676,T-shirt,4
10,1,0,Credit Card,425.227460245695,Skirt,2
11,4,0,Credit Card,924.8733385682775,Belt,4
1,2,0,Credit Card,210.57457538245112,Dress,3
9,4,0,Cash,419.2107886233288,T-shirt,5
11,2,0,Cash,734.9857688003136,Scarf,4
7,0,0,Credit Card,708.1513184818756,Skirt,6
7,0,0,Credit Card,965.9366685292036,T-shirt,6
12,1,0,Credit Card,198.99228371287762,Jacket,2
5,5,1,Cash,26.354415483962228,T-shirt,4
7,3,0,Cash,329.1000283773307,Jeans,3
12,5,1,Cash,158.1956863578889,Skirt,3
2,1,0,Credit Card,552.9843618596711,Jacket,4
4,1,0,Cash,899.7912646977313,Dress,1
7,5,1,Cash,691.3445646428174,Sweater,2
3,3,0,Cash,144.44086778662364,Jacket,5
2,1,0,Credit Card,124.92912415153256,Jeans,2
10,6,1,Cash,912.3353151426729,Jacket,4
2,6,1,Credit Card,492.73345439347634,Belt,5
1,3,0,Credit Card,924.4362620694044,Sweater,5
5,1,0,Credit Card,738.8555383875862,Sneakers,6
12,6,1,Cash,993.4149760290469,Jeans,5
6,0,0,Credit Card,872.5154652343637,Sneakers,5
6,2,0,Cash,420.0700703391871,Belt,2
9,1,0,Cash,760.6455492760746,Skirt,3
4,2,0,Credit Card,476.5158856467455,Skirt,6
1,4,0,Credit Card,240.74157016812345,Sweater,4
6,6,1,Credit Card,248.6189661687959,Dress,5
5,1,0,Cash,403.34892301719543,T-shirt,2
10,0,0,Credit Card,120.35156375205362,Jeans,5
6,3,0,Cash,185.98862203975744,Belt,2
3,0,0,Credit Card,505.60259688289807,Handbag,4
2,2,0,Cash,954.3832525881879,Handbag,6
6,3,0,Credit Card,581.9094785970528,Jacket,2
1,0,0,Credit Card,414.41178169614216,Belt,3
7,0,0,Cash,250.27331667060872,Sweater,6
7,0,0,Credit Card,203.94229165937622,Skirt,5
10,5,1,Credit Card,661.8229590851066,Belt,2
7,3,0,Credit Card,849.8420642474422,Belt,2
12,0,0,Credit Card,404.8673671747719,Jacket,3
11,6,1,Cash,555.15245590955,T-shirt,4
10,6,1,Cash,709.6594936365486,Dress,4
1,0,0,Cash,67.71261930502006,Dress,2
4,2,0,Cash,357.3880769618216,Skirt,2
7,0,0,Cash,732.4553608644878,Skirt,2
11,6,1,Credit Card,687.7728362540792,Belt,3
9,0,0,Cash,62.814247171930454,Sweater,6
5,4,0,Credit Card,245.4403133896709,Belt,1
2,3,0,Cash,683.1576423005512,Dress,1
7,4,0,Credit Card,278.7018819323455,Sweater,2
10,5,1,Cash,816.2661909980137,Dress,4
1,2,0,Credit Card,39.20981060716775,Dress,1
7,4,0,Cash,198.4435590005106,Jeans,3
6,5,1,Credit Card,288.4998502500526,Sneakers,5
7,1,0,Credit Card,926.0369364619875,Belt,1
10,3,0,Credit Card,798.355766806959,T-shirt,4
3,0,0,Credit Card,885.3036356640245,Dress,4
3,4,0,Credit Card,446.07435570551456,Skirt,1
7,4,0,Cash,824.3364703636557,Belt,4
2,0,0,Credit Card,854.9586361282811,Belt,4
1,0,0,Credit Card,405.95725563624967,Belt,3
9,2,0,Credit Card,994.5172292668102,Scarf,3
9,4,0,Cash,852.7262429237105,Scarf,5
7,4,0,Credit Card,974.3559990573408,Belt,3
7,6,1,Credit Card,867.8321375587138,Dress,2
3,1,0,Cash,778.4416038530519,Scarf,6
10,6,1,Cash,944.4054347299003,Jeans,4
2,5,1,Credit Card,425.6210521387442,Jeans,4
11,1,0,Credit Card,785.5000991618939,Jeans,3
7,6,1,Cash,220.76229385694845,Jacket,2
9,4,0,Credit Card,735.4659161738662,Handbag,4
1,1,0,Credit Card,787.4997502218689,Sneakers,4
4,4,0,Credit Card,719.3591657847539,Handbag,2
6,3,0,Cash,851.3149347035901,Jacket,3
7,2,0,Credit Card,419.2020923811096,Scarf,2
10,1,0,Credit Card,549.3204507547365,Jacket,2
7,4,0,Cash,20.560736588318285,Handbag,6
10,1,0,Cash,154.59263137596375,Handbag,2
2,5,1,Cash,647.7519863715435,Sweater,5
4,2,0,Credit Card,566.6940276485946,Sneakers,6
5,3,0,Credit Card,205.35918840598998,Jacket,6
12,0,0,Cash,251.03014621867874,Skirt,3
1,0,0,Credit Card,350.64137990422347,Jacket,3
1,1,0,Cash,719.2505658140741,Belt,5
10,4,0,Credit Card,613.619436636668,Sweater,4
3,5,1,Credit Card,78.8755515335369,Belt,3
10,2,0,Credit Card,762.3397575222369,Jacket,3
3,3,0,Credit Card,270.0329673918092,T-shirt,5
12,3,0,Credit Card,675.0420816203759,Jeans,4
8,6,1,Credit Card,132.12921621493496,Scarf,5
9,3,0,Cash,997.9420639519764,Handbag,4
11,0,0,Credit Card,89.53181898083697,Scarf,5
12,2,0,Cash,744.3166881169851,T-shirt,5
1,6,1,Credit Card,545.9170556605644,Sweater,4
11,0,0,Cash,95.07979937129691,T-shirt,1
2,1,0,Cash,36.54235297524795,Jacket,2
10,3,0,Credit Card,369.03906034151186,Jacket,4
2,2,0,Credit Card,804.2016926870725,T-shirt,5
4,3,0,Credit Card,50.73972787857857,T-shirt,4
2,0,0,Cash,707.3546766947736,Scarf,5
